_id,type,time,X,Y,Z,uid,timestamp,x,y,z,test
6827bc374b2ae70172a6d552,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:43.609Z,-9.686934,1.0924749,1.070596,true
6827bc374b2ae70172a6d553,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:43.768Z,-9.687628,1.0824463,1.0745035,true
6827bc374b2ae70172a6d554,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:43.928Z,-9.687539,1.0779628,1.0798168,true
6827bc374b2ae70172a6d555,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:44.088Z,-9.688489,1.073328,1.0759131,true
6827bc374b2ae70172a6d556,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:44.248Z,-9.687994,1.0857275,1.0679142,true
6827bc374b2ae70172a6d557,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:44.409Z,-9.687677,1.098364,1.0578336,true
6827bc374b2ae70172a6d558,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:44.568Z,-9.684189,1.1248767,1.0619106,true
6827bc374b2ae70172a6d559,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:44.728Z,-9.6855545,1.1203732,1.0541925,true
6827bc374b2ae70172a6d55a,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:44.887Z,-9.6851015,1.1211364,1.0574939,true
6827bc374b2ae70172a6d55b,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:45.047Z,-9.682728,1.1253315,1.0745968,true
6827bc374b2ae70172a6d55c,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:45.208Z,-9.682677,1.1239585,1.076481,true
6827bc374b2ae70172a6d55d,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:45.367Z,-9.684689,1.1175729,1.0649852,true
6827bc374b2ae70172a6d55e,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:45.528Z,-9.685383,1.1235878,1.0522642,true
6827bc374b2ae70172a6d55f,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:45.688Z,-9.688364,1.1213748,1.0268465,true
6827bc374b2ae70172a6d560,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:45.848Z,-9.689896,1.1172858,1.0168153,true
6827bc374b2ae70172a6d561,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:46.008Z,-9.693112,1.1165786,0.9864883,true
6827bc374b2ae70172a6d562,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:46.167Z,-9.697805,1.1056325,0.95209616,true
6827bc374b2ae70172a6d563,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:46.327Z,-9.700374,1.1062042,0.92492086,true
6827bc374b2ae70172a6d564,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:46.487Z,-9.701774,1.1068597,0.90929365,true
6827bc374b2ae70172a6d565,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:46.647Z,-9.702201,1.1080393,0.9032991,true
6827bc374b2ae70172a6d566,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:46.808Z,-9.703685,1.105933,0.88985306,true
6827bc374b2ae70172a6d567,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:46.967Z,-9.703924,1.1049486,0.88847065,true
6827bc374b2ae70172a6d568,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:47.127Z,-9.70469,1.1022046,0.8835043,true
6827bc374b2ae70172a6d569,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:47.287Z,-9.709018,1.0795187,0.8637313,true
6827bc374b2ae70172a6d56a,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:47.447Z,-9.725503,1.0153677,0.7483742,true
6827bc374b2ae70172a6d56b,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:47.607Z,-9.724005,1.0360796,0.73941463,true
6827bc374b2ae70172a6d56c,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:47.766Z,-9.717706,1.1313734,0.6801368,true
6827bc374b2ae70172a6d56d,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:47.928Z,-9.715787,1.1546754,0.6683479,true
6827bc374b2ae70172a6d56e,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:48.086Z,-9.715916,1.150132,0.67430127,true
6827bc374b2ae70172a6d56f,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:48.246Z,-9.71802,1.1438743,0.6542951,true
6827bc374b2ae70172a6d570,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:48.407Z,-9.71753,1.1390026,0.6698843,true
6827bc374b2ae70172a6d571,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:48.566Z,-9.717534,1.1375176,0.6724337,true
6827bc374b2ae70172a6d572,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:48.726Z,-9.71715,1.1397303,0.67434216,true
6827bc374b2ae70172a6d573,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:48.886Z,-9.717307,1.1385111,0.67413116,true
6827bc374b2ae70172a6d574,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:49.046Z,-9.715336,1.1520482,0.6795508,true
6827bc374b2ae70172a6d575,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:49.206Z,-9.707175,1.1962492,0.7186223,true
6827bc374b2ae70172a6d576,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:49.365Z,-9.710679,1.1896602,0.68131787,true
6827bc374b2ae70172a6d577,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:49.525Z,-9.717879,1.1804299,0.5882938,true
6827bc374b2ae70172a6d578,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:49.685Z,-9.718526,1.1675159,0.6031693,true
6827bc374b2ae70172a6d579,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:49.845Z,-9.719914,1.158563,0.59812605,true
6827bc374b2ae70172a6d57a,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:50.006Z,-9.720799,1.1521088,0.5960262,true
6827bc374b2ae70172a6d57b,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:50.167Z,-9.721532,1.1530519,0.5821572,true
6827bc374b2ae70172a6d57c,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:50.329Z,-9.721758,1.1546689,0.57521486,true
6827bc374b2ae70172a6d57d,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:50.487Z,-9.721521,1.1588293,0.5708388,true
6827bc374b2ae70172a6d57e,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:50.647Z,-9.722286,1.1590064,0.5573481,true
6827bc374b2ae70172a6d57f,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:50.808Z,-9.722507,1.1622005,0.5467834,true
6827bc374b2ae70172a6d580,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:50.966Z,-9.722386,1.1665032,0.5396379,true
6827bc374b2ae70172a6d581,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:51.127Z,-9.722638,1.1662103,0.5357237,true
6827bc374b2ae70172a6d582,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:51.287Z,-9.722658,1.1665145,0.5346935,true
6827bc374b2ae70172a6d583,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:51.447Z,-9.722696,1.1678598,0.5310265,true
6827bc374b2ae70172a6d584,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:51.609Z,-9.722544,1.1724311,0.523736,true
6827bc374b2ae70172a6d585,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:51.768Z,-9.722356,1.177778,0.51518416,true
6827bc374b2ae70172a6d586,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:51.927Z,-9.722526,1.1796854,0.5075164,true
6827bc374b2ae70172a6d587,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:52.085Z,-9.724223,1.1767712,0.48108813,true
6827bc374b2ae70172a6d588,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:52.245Z,-9.730187,1.1433792,0.43906772,true
6827bc374b2ae70172a6d589,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:52.406Z,-9.748802,0.9991882,0.3729241,true
6827bc374b2ae70172a6d58a,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:52.565Z,-9.767594,0.8357529,0.26868105,true
6827bc374b2ae70172a6d58b,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:52.725Z,-9.7763815,0.7513807,0.18506052,true
6827bc374b2ae70172a6d58c,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:52.885Z,-9.783734,0.6632304,0.12304127,true
6827bc374b2ae70172a6d58d,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:53.044Z,-9.78563,0.6393445,0.09503128,true
6827bc374b2ae70172a6d58e,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:53.205Z,-9.786072,0.6324717,-0.09579992,true
6827bc374b2ae70172a6d58f,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:53.364Z,-9.793427,0.47828797,-0.19098055,true
6827bc374b2ae70172a6d590,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:53.524Z,-9.794342,0.45876378,-0.19218846,true
6827bc374b2ae70172a6d591,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:53.684Z,-9.799508,0.26647797,-0.27408698,true
6827bc374b2ae70172a6d592,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:53.844Z,-9.797134,0.14743513,-0.4135244,true
6827bc374b2ae70172a6d593,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:54.005Z,-9.794268,0.11314152,-0.48579353,true
6827bc374b2ae70172a6d594,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:54.164Z,-9.790397,0.1259592,-0.5557792,true
6827bc374b2ae70172a6d595,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:54.324Z,-9.787092,0.14026713,-0.6080001,true
6827bc374b2ae70172a6d596,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:54.484Z,-9.783168,0.14316022,-0.6674907,true
6827bc374b2ae70172a6d597,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:54.644Z,-9.787728,0.15917028,-0.59268445,true
6827bc374b2ae70172a6d598,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:54.805Z,-9.786322,0.15665713,-0.6161428,true
6827bc374b2ae70172a6d599,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:54.964Z,-9.773785,0.2113558,-0.77765614,true
6827bc374b2ae70172a6d59a,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:55.124Z,-9.778791,0.27824062,-0.6884952,true
6827bc374b2ae70172a6d59b,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:55.284Z,-9.779708,0.3715376,-0.62878656,true
6827bc374b2ae70172a6d59c,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:55.444Z,-9.778556,0.6325816,-0.39451692,true
6827bc374b2ae70172a6d59d,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:55.605Z,-9.7774935,0.6773478,-0.34313804,true
6827bc374b2ae70172a6d59e,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:55.763Z,-9.776397,0.68569857,-0.35742432,true
6827bc374b2ae70172a6d59f,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:55.923Z,-9.776938,0.66985506,-0.37239948,true
6827bc374b2ae70172a6d5a0,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:56.084Z,-9.776485,0.68021196,-0.36555737,true
6827bc374b2ae70172a6d5a1,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:56.244Z,-9.7762575,0.68684363,-0.3592866,true
6827bc374b2ae70172a6d5a2,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:56.405Z,-9.775924,0.68985975,-0.36255848,true
6827bc374b2ae70172a6d5a3,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:56.563Z,-9.774733,0.70210314,-0.37115183,true
6827bc374b2ae70172a6d5a4,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:56.723Z,-9.773572,0.71150196,-0.38369274,true
6827bc374b2ae70172a6d5a5,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:56.883Z,-9.772636,0.71926767,-0.39294952,true
6827bc374b2ae70172a6d5a6,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:57.043Z,-9.771826,0.7261185,-0.40046677,true
6827bc374b2ae70172a6d5a7,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:57.203Z,-9.771215,0.73303664,-0.40279257,true
6827bc374b2ae70172a6d5a8,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:57.362Z,-9.769633,0.7540198,-0.40240973,true
6827bc374b2ae70172a6d5a9,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:57.522Z,-9.769031,0.76278967,-0.40062663,true
6827bc374b2ae70172a6d5aa,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:57.683Z,-9.768663,0.7694214,-0.3970222,true
6827bc374b2ae70172a6d5ab,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:57.842Z,-9.768447,0.7709122,-0.39949003,true
6827bc374b2ae70172a6d5ac,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:58.004Z,-9.768394,0.77418345,-0.3944532,true
6827bc374b2ae70172a6d5ad,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:58.162Z,-9.7672205,0.7833611,-0.40537557,true
6827bc374b2ae70172a6d5ae,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:58.322Z,-9.765266,0.799853,-0.42008975,true
6827bc374b2ae70172a6d5af,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:58.482Z,-9.764263,0.80941087,-0.42502576,true
6827bc374b2ae70172a6d5b0,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:58.642Z,-9.763302,0.81530607,-0.43577772,true
6827bc374b2ae70172a6d5b1,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:58.803Z,-9.762557,0.82130176,-0.4412132,true
6827bc374b2ae70172a6d5b2,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:58.961Z,-9.761685,0.8281816,-0.44765696,true
6827bc374b2ae70172a6d5b3,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:59.122Z,-9.760546,0.8358438,-0.45815763,true
6827bc374b2ae70172a6d5b4,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:59.282Z,-9.759389,0.84538496,-0.46530253,true
6827bc374b2ae70172a6d5b5,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:59.442Z,-9.75817,0.8524498,-0.47782737,true
6827bc374b2ae70172a6d5b6,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:59.602Z,-9.756875,0.8590338,-0.49230713,true
6827bc374b2ae70172a6d5b7,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:59.761Z,-9.755131,0.8661048,-0.5140686,true
6827bc374b2ae70172a6d5b8,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:48:59.922Z,-9.751694,0.8811694,-0.5523279,true
6827bc374b2ae70172a6d5b9,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:00.081Z,-9.748585,0.89558285,-0.5833058,true
6827bc374b2ae70172a6d5ba,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:00.241Z,-9.747341,0.9039231,-0.59118545,true
6827bc374b2ae70172a6d5bb,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:00.402Z,-9.747026,0.91101915,-0.58549017,true
6827bc374b2ae70172a6d5bc,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:00.561Z,-9.745018,0.92964995,-0.58961076,true
6827bc374b2ae70172a6d5bd,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:00.721Z,-9.742876,0.93877226,-0.61014205,true
6827bc374b2ae70172a6d5be,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:00.881Z,-9.742077,0.9500594,-0.6054086,true
6827bc374b2ae70172a6d5bf,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:01.041Z,-9.73915,0.9634268,-0.6307628,true
6827bc374b2ae70172a6d5c0,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:01.201Z,-9.734835,0.9828338,-0.66642773,true
6827bc374b2ae70172a6d5c1,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:01.360Z,-9.729978,1.0146228,-0.6893933,true
6827bc374b2ae70172a6d5c2,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:01.520Z,-9.726218,1.0268302,-0.7235323,true
6827bc374b2ae70172a6d5c3,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:01.680Z,-9.723215,1.0301754,-0.7583271,true
6827bc374b2ae70172a6d5c4,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:01.840Z,-9.721317,1.0440637,-0.7635984,true
6827bc374b2ae70172a6d5c5,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:02.002Z,-9.719521,1.0530232,-0.77409494,true
6827bc374b2ae70172a6d5c6,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:02.162Z,-9.718107,1.0594506,-0.7830434,true
6827bc374b2ae70172a6d5c7,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:02.324Z,-9.716959,1.066196,-0.7881334,true
6827bc374b2ae70172a6d5c8,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:02.480Z,-9.716831,1.06842,-0.7867136,true
6827bc374b2ae70172a6d5c9,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:02.641Z,-9.717734,1.0566312,-0.791438,true
6827bc374b2ae70172a6d5ca,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:02.802Z,-9.716984,1.0557421,-0.8017495,true
6827bc374b2ae70172a6d5cb,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:02.961Z,-9.714901,1.0603306,-0.8207213,true
6827bc374b2ae70172a6d5cc,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:03.122Z,-9.713312,1.0605203,-0.8391206,true
6827bc374b2ae70172a6d5cd,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:03.281Z,-9.711746,1.0617838,-0.8555176,true
6827bc374b2ae70172a6d5ce,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:03.441Z,-9.709966,1.0712819,-0.8639099,true
6827bc374b2ae70172a6d5cf,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:03.602Z,-9.708883,1.0807222,-0.86429656,true
6827bc374b2ae70172a6d5d0,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:03.761Z,-9.708153,1.0871859,-0.86435944,true
6827bc374b2ae70172a6d5d1,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:03.921Z,-9.70728,1.0951155,-0.8641674,true
6827bc374b2ae70172a6d5d2,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:04.081Z,-9.705488,1.1064798,-0.86978585,true
6827bc374b2ae70172a6d5d3,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:04.241Z,-9.70347,1.1164222,-0.87952775,true
6827bc374b2ae70172a6d5d4,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:04.402Z,-9.701732,1.126647,-0.88566464,true
6827bc374b2ae70172a6d5d5,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:04.559Z,-9.701302,1.1358076,-0.8786565,true
6827bc374b2ae70172a6d5d6,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:04.719Z,-9.701344,1.1418647,-0.8703394,true
6827bc374b2ae70172a6d5d7,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:04.879Z,-9.700436,1.1520462,-0.8670792,true
6827bc374b2ae70172a6d5d8,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:05.039Z,-9.699038,1.1608441,-0.8709993,true
6827bc374b2ae70172a6d5d9,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:05.202Z,-9.697174,1.1696619,-0.8799147,true
6827bc374b2ae70172a6d5da,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:05.358Z,-9.6954565,1.1781243,-0.88754183,true
6827bc374b2ae70172a6d5db,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:05.518Z,-9.693531,1.1883866,-0.894877,true
6827bc374b2ae70172a6d5dc,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:05.678Z,-9.691498,1.2001901,-0.90112704,true
6827bc374b2ae70172a6d5dd,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:05.838Z,-9.6891165,1.2083471,-0.91571057,true
6827bc374b2ae70172a6d5de,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:05.999Z,-9.686748,1.2153455,-0.9314333,true
6827bc374b2ae70172a6d5df,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:06.158Z,-9.685072,1.2277924,-0.9325515,true
6827bc374b2ae70172a6d5e0,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:06.318Z,-9.683488,1.2327242,-0.94248897,true
6827bc374b2ae70172a6d5e1,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:06.480Z,-9.681453,1.2428274,-0.9501322,true
6827bc374b2ae70172a6d5e2,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:06.638Z,-9.679061,1.2549661,-0.95855045,true
6827bc374b2ae70172a6d5e3,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:06.799Z,-9.677042,1.2642475,-0.9666794,true
6827bc374b2ae70172a6d5e4,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:06.958Z,-9.675449,1.2702693,-0.9747528,true
6827bc374b2ae70172a6d5e5,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:07.117Z,-9.674058,1.2779768,-0.97847444,true
6827bc374b2ae70172a6d5e6,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:07.277Z,-9.672658,1.2866973,-0.9809049,true
6827bc374b2ae70172a6d5e7,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:07.437Z,-9.670975,1.2932962,-0.9888071,true
6827bc374b2ae70172a6d5e8,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:07.598Z,-9.668865,1.3025279,-0.99733174,true
6827bc374b2ae70172a6d5e9,Gravity,,,,,W1hZkqBeWCUTVBX6rx9OeHmaWx63,2024-10-30T01:49:07.757Z,-9.667569,1.3106811,-0.9992501,true
